ID;Name;URL;Suggested URL;Link position;Has equal domain;Has Simple Suggested URL;URL to scrape
000000004;STATISTIK AUSTRIA;;http://www.statistik.at/web_de/statistiken/index.html;1.0;0.0;0.0;http://www.statistik.at/web_de/dokumentationen/index.html
000000004;STATISTIK AUSTRIA;;http://www.statistik.at/web_de/statistiken/index.html;1.0;0.0;0.0;http://www.statistik.at/web_de/services/oesterreich_zahlen_daten_fakten/index.html
000000004;STATISTIK AUSTRIA;;http://www.statistik.at/web_de/statistiken/index.html;1.0;0.0;0.0;http://www.statistik.at/web_de/services/oesterreichischerzahlenspiegel/index.html
000000004;STATISTIK AUSTRIA;;http://www.statistik.at/web_de/statistiken/index.html;1.0;0.0;0.0;http://www.statistik.at/web_de/services/stat_jahrbuch/index.html
000000004;STATISTIK AUSTRIA;;http://www.statistik.at/web_de/statistiken/index.html;1.0;0.0;0.0;http://www.statistik.at/web_de/services/neu/index.html
000000004;STATISTIK AUSTRIA;;http://www.statistik.at/web_de/statistiken/index.html;1.0;0.0;0.0;http://www.statistik.at/web_de/services/publikationen/index.html
000000004;STATISTIK AUSTRIA;;http://www.statistik.at/web_de/statistiken/index.html;1.0;0.0;0.0;http://www.statistik.at/web_de/services/newsletter_anmeldung/index.html
000000004;STATISTIK AUSTRIA;;http://www.statistik.at/web_de/statistiken/index.html;1.0;0.0;0.0;http://www.statistik.at/web_de/sitemap/index.html
000000004;STATISTIK AUSTRIA;;http://www.statistik.at/web_de/statistiken/index.html;1.0;0.0;0.0;http://www.statistik.at/web_de/index_a_z/index.html
000000004;STATISTIK AUSTRIA;;http://www.statistik.at/web_de/statistiken/index.html;1.0;0.0;0.0;http://www.statistik.at/web_de/presse/rss/index.html
000000004;STATISTIK AUSTRIA;;http://www.statistik.at/web_de/statistiken/index.html;1.0;0.0;0.0;http://www.statistik.at/web_de/ueber_uns/so_kommen_sie_zu_uns/index.html
000000004;STATISTIK AUSTRIA;;http://www.statistik-austria.at/;5.0;0.0;1.0;http://www.statistik-austria.at/web_de/statistiken/index.html
000000004;STATISTIK AUSTRIA;;http://www.statistik-austria.at/;5.0;0.0;1.0;http://www.statistik-austria.at/web_de/kontakt/index.html
000000004;STATISTIK AUSTRIA;;http://www.statistik-austria.at/;5.0;0.0;1.0;http://www.statistik-austria.at/web_de/rechtlicher_hinweis/index.html
000000004;STATISTIK AUSTRIA;;http://www.statistik-austria.at/;5.0;0.0;1.0;http://www.statistik-austria.at/web_en/statistics/index.html
000000004;STATISTIK AUSTRIA;;http://www.statistik-austria.at/;5.0;0.0;1.0;http://www.statistik-austria.at/web_de/nomenu/suchergebnisse/index.html?advForm=true
000000004;STATISTIK AUSTRIA;;http://www.statistik-austria.at/;5.0;0.0;1.0;http://www.statistik-austria.at/web_de/services/index.html
000000004;STATISTIK AUSTRIA;;http://www.statistik-austria.at/;5.0;0.0;1.0;http://www.statistik-austria.at/web_de/klassifikationen/index.html
000000004;STATISTIK AUSTRIA;;http://www.statistik-austria.at/;5.0;0.0;1.0;http://www.statistik-austria.at/web_de/frageboegen/index.html
000000004;STATISTIK AUSTRIA;;http://www.statistik-austria.at/;5.0;0.0;1.0;http://www.statistik-austria.at/web_de/dokumentationen/index.html
000000004;STATISTIK AUSTRIA;;http://www.statistik-austria.at/;5.0;0.0;1.0;http://www.statistik-austria.at/web_de/services/oesterreich_zahlen_daten_fakten/index.html
000000004;STATISTIK AUSTRIA;;http://www.statistik-austria.at/;5.0;0.0;1.0;http://www.statistik-austria.at/web_de/services/oesterreichischerzahlenspiegel/index.html
000000004;STATISTIK AUSTRIA;;http://www.statistik-austria.at/;5.0;0.0;1.0;http://www.statistik-austria.at/web_de/services/stat_jahrbuch/index.html
000000004;STATISTIK AUSTRIA;;http://www.statistik-austria.at/;5.0;0.0;1.0;http://www.statistik-austria.at/web_de/services/neu/index.html
000000004;STATISTIK AUSTRIA;;http://www.statistik-austria.at/;5.0;0.0;1.0;http://www.statistik-austria.at/web_de/services/publikationen/index.html
000000004;STATISTIK AUSTRIA;;http://www.statistik-austria.at/;5.0;0.0;1.0;http://www.statistik-austria.at/web_de/services/newsletter_anmeldung/index.html
000000004;STATISTIK AUSTRIA;;http://www.statistik-austria.at/;5.0;0.0;1.0;http://www.statistik-austria.at/web_de/sitemap/index.html
000000004;STATISTIK AUSTRIA;;http://www.statistik-austria.at/;5.0;0.0;1.0;http://www.statistik-austria.at/web_de/index_a_z/index.html
000000004;STATISTIK AUSTRIA;;http://www.statistik-austria.at/;5.0;0.0;1.0;http://www.statistik-austria.at/web_de/presse/rss/index.html
000000004;STATISTIK AUSTRIA;;http://www.statistik-austria.at/;5.0;0.0;1.0;http://www.statistik-austria.at/web_de/ueber_uns/so_kommen_sie_zu_uns/index.html
000000004;STATISTIK AUSTRIA;;https://wn.com/Statistik_Austria;6.0;0.0;0.0;http://phpadsnew.wn.com/www/delivery/ck.php?n=af9a85ca&cb=INSERT_RANDOM_NUMBER_HERE
000000004;STATISTIK AUSTRIA;;https://wn.com/Statistik_Austria;6.0;0.0;0.0;https://wn.com/
000000004;STATISTIK AUSTRIA;;https://wn.com/Statistik_Austria;6.0;0.0;0.0;https://wn.com/Statistik_Austria
